rebalance_date,domain,basket_code,basket_name,basket_weight,tradable_nav,basket_level,tail_probability_weight_share,proxy_weight_share,slot_coverage_ratio,direction_balance_score,cash_weight,price_coverage_share,entries,exits,turnover,transaction_cost,rebalanced
2022-03-25,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-03-26,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-03-27,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-03-28,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-03-29,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-03-30,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-03-31,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-01,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-02,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-03,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-04,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-05,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-06,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-07,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-08,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-09,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-10,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-11,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-12,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-13,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-14,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-15,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-16,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-17,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-18,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-19,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-20,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-21,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-22,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-23,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-24,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-25,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-26,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-27,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-28,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-29,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-04-30,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-01,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-02,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-03,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-04,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-05,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-06,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-07,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-08,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-09,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-10,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-11,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-12,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-13,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-14,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-15,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-16,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-17,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-18,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-19,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-20,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-21,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-22,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-23,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-24,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-25,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-26,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-27,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-28,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-29,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-30,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-05-31,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-01,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-02,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-03,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-04,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-05,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-06,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-07,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-08,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-09,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-10,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-11,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-12,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-13,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-14,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-15,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-16,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-17,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-18,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-19,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-20,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-21,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-22,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-23,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-24,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-25,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-26,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-27,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-28,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-29,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2022-06-30,ENERGY,ADIT-E3,Oil Supply Disruption,0.2753,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
